word,pos,n_observed,n_total,alt_pos,open_class
shortfalls,noun,1,1,,1
shorthand,noun,1,1,,1
shorthanded,verb_adj,1,1,,1
shortlist,noun_verb,1,1,,1
shortlisted,verb,1,1,,1
shortly,adv,1,1,,1
shorts,noun_verb,1,1,,1
shortstop,noun,1,1,,1
shortwave,noun,1,1,,1
shorty,noun_adj,1,1,,1
shot,noun_verb,1,1,,1
shotgun,noun,1,1,,1
shotguns,noun,1,1,,1
shots,noun,1,1,,1
should,aux,1,1,,0
shoulder,noun_verb,1,1,,1
shouldered,verb,1,1,,1
shoulders,noun_verb,1,1,,1
shouldnt,aux,1,1,,0
shouldst,aux,1,1,,0
shout,noun_verb,1,1,,1
shouted,verb,1,1,,1
shouts,noun_verb,1,1,,1
shove,noun_verb,1,1,,1
shoved,verb,1,1,,1
shovel,noun_verb,1,1,,1
shoveling,verb,1,1,,1
shovels,noun_verb,1,1,,1
shoving,verb,1,1,,1
show,noun_verb,1,1,,1
showbiz,noun,1,1,,1
showcase,noun_verb,1,1,,1
showcased,verb_adj,1,1,,1
showcases,noun,1,1,,1
showdown,noun,1,1,,1
showed,verb,1,1,,1
shower,noun_verb,1,1,,1
showered,verb,1,1,,1
showers,noun_verb,1,1,,1
showing,noun_verb,1,1,,1
showings,noun,1,1,,1
showmanship,noun,1,1,,1
shown,verb,1,1,,1
showroom,noun,1,1,,1
showrooms,noun,1,1,,1
shows,noun_verb,1,1,,1
showshow,undef,1,1,,1
showtime,noun,1,1,,1
showtimes,noun_verb,1,1,,1
showy,adj,1,1,,1
shrank,verb,1,1,,1
shrapnel,noun,1,1,,1
shred,noun_verb,1,1,,1
shredded,verb,1,1,,1
shredder,noun,1,1,,1
shredding,verb,1,1,,1
shreds,noun_verb,1,1,,1
shreveport,noun,1,1,,1
shrewd,adj,1,1,,1
shrewdly,adv,1,1,,1
shrewsbury,noun,1,1,,1
shriek,noun_verb,1,1,,1
shrieked,verb,1,1,,1
shrieking,verb,1,1,,1
shrieks,noun_verb,1,1,,1
shrift,noun,1,1,,1
shrill,verb_adj,1,1,,1
shrimp,noun_verb,1,1,,1
shrimps,noun_verb,1,1,,1
shrine,noun_verb,1,1,,1
shrines,noun_verb,1,1,,1
shrink,noun_verb,1,1,,1
shrinking,verb,1,1,,1
shrinks,noun_verb,1,1,,1
shrivelled,verb,1,1,,1
shriver,noun,1,1,,1
shropshire,noun,1,1,,1
shroud,noun_verb,1,1,,1
shrouded,verb,1,1,,1
shrub,noun,1,1,,1
shrubs,noun,1,1,,1
shrug,noun_verb,1,1,,1
shrugged,verb,1,1,,1
shrugging,verb,1,1,,1
shrugs,noun_verb,1,1,,1
shrunk,verb,1,1,,1
shrunken,verb_adj,1,1,,1
shudder,verb,1,1,,1
shuddered,verb,1,1,,1
shuddering,verb_adj,1,1,,1
shudders,noun_verb,1,1,,1
shuffle,noun_verb,1,1,,1
shuffleboard,noun,1,1,,1
shuffled,verb,1,1,,1
shuffling,verb,1,1,,1
shun,verb,1,1,,1
shunned,verb,1,1,,1
shunning,verb,1,1,,1
shuns,verb,1,1,,1
shunted,verb,1,1,,1
shunting,verb,1,1,,1
shut,noun_verb,1,1,,1
shutdown,noun_verb,1,1,,1
shutdowns,noun,1,1,,1
shutout,noun_verb,1,1,,1
shutouts,noun_verb,1,1,,1
shuts,verb,1,1,,1
shutter,noun,1,1,,1
shuttered,verb,1,1,,1
shutters,noun_verb,1,1,,1
shutting,verb,1,1,,1
shuttle,noun_verb,1,1,,1
shuttles,noun_verb,1,1,,1
shuttling,verb,1,1,,1
shy,verb_adj,1,1,,1
shyly,adv,1,1,,1
shyness,noun,1,1,,1
si,noun,1,1,,1
siamese,noun_adj,1,1,,1
siberia,noun_adj,1,1,,1
siberian,noun_adj,1,1,,1
sibling,noun,1,1,,1
siblings,noun,1,1,,1
sic,verb_adj,1,1,,1
sichuan,undef,1,1,,1
sicilian,noun_adj,1,1,,1
sicily,noun,1,1,,1
sick,noun_adj,1,1,,1
sickened,verb,1,1,,1
sickening,verb_adj,1,1,,1
sickeningly,adv,1,1,,1
sickle,noun,1,1,,1
sickly,adj_adv,1,1,,1
sickness,noun,1,1,,1
sid,noun,1,1,,1
siddhartha,noun,1,1,,1
side,noun_verb,1,1,,1
sidebar,noun,1,1,,1
sided,verb_adj,1,1,,1
sidekick,noun,1,1,,1
sidelight,noun,1,1,,1
sideline,noun_verb,1,1,,1
sidelined,verb_adj,1,1,,1
sidelines,noun,1,1,,1
sides,noun_verb,1,1,,1
sidestep,noun_verb,1,1,,1
sidestepped,verb,1,1,,1
sidetracked,verb,1,1,,1
sidewalk,noun,1,1,,1
sidewalks,noun,1,1,,1
sideways,adj_adv,1,1,,1
siding,noun_verb,1,1,,1
sidney,noun,1,1,,1
sids,noun_verb,1,1,,1
siege,noun_verb,1,1,,1
siegel,noun,1,1,,1
siemens,noun,1,1,,1
sienkiewicz,noun,1,1,,1
sierra,noun,1,1,,1
siesta,noun,1,1,,1
sieve,undef,1,1,,1
sift,verb,1,1,,1
sifted,verb,1,1,,1
sifting,verb,1,1,,1
sig,noun,1,1,,1
sigh,noun_verb,1,1,,1
sighed,verb,1,1,,1
sighs,noun_verb,1,1,,1
sight,noun_verb,1,1,,1
sighted,verb_adj,1,1,,1
sighting,noun_verb,1,1,,1
sightings,noun,1,1,,1
sights,noun_verb,1,1,,1
sightseeing,noun,1,1,,1
sigma,noun,1,1,,1
sign,noun_verb,1,1,,1
signal,noun_verb,1,1,,1
signaled,verb_adj,1,1,,1
signaling,verb,1,1,,1
signalled,verb,1,1,,1
signalling,verb,1,1,,1
signals,noun_verb,1,1,,1
signatory,noun_adj,1,1,,1
signatorys,noun,1,1,,1
signature,noun,1,1,,1
signatures,noun,1,1,,1
signed,verb,1,1,,1
signet,noun_verb,1,1,,1
significance,noun,1,1,,1
significant,adj,1,1,,1
significantly,adv,1,1,,1
signified,verb,1,1,,1
signify,verb,1,1,,1
signifying,verb,1,1,,1
signifys,verb,1,1,,1
signing,verb,1,1,,1
signings,noun_verb,1,1,,1
signior,noun,1,1,,1
signor,noun,1,1,,1
signpost,noun_verb,1,1,,1
signposts,noun_verb,1,1,,1
signs,noun_verb,1,1,,1
sigrid,noun,1,1,,1
sikh,noun_adj,1,1,,1
sikhs,noun,1,1,,1
silas,noun,1,1,,1
silber,noun,1,1,,1
silberman,noun,1,1,,1
silence,noun_verb,1,1,,1
silenced,verb,1,1,,1
silencer,noun,1,1,,1
silences,verb,1,1,,1
silent,noun_adj,1,1,,1
silently,adv,1,1,,1
silhouette,noun_verb,1,1,,1
silhouetted,verb,1,1,,1
silicon,noun,1,1,,1
silicone,noun,1,1,,1
silk,noun_verb,1,1,,1
silken,adj,1,1,,1
silks,noun,1,1,,1
silky,adj,1,1,,1
sill,noun,1,1,,1
silliest,adj,1,1,,1
silliness,noun,1,1,,1
silly,noun_adj,1,1,,1
silo,noun,1,1,,1
silos,noun,1,1,,1
silt,noun_verb,1,1,,1
silva,noun,1,1,,1
silvan,adj,1,1,,1
silver,noun_adj,1,1,,1
silverman,noun,1,1,,1
silverstein,noun,1,1,,1
silverware,noun,1,1,,1
silvery,adj,1,1,,1
silvester,noun,1,1,,1
silvio,noun,1,1,,1
sim,noun,1,1,,1
simian,noun_adj,1,1,,1
similar,adj,1,1,,1
similarity,noun,1,1,,1
similaritys,noun,1,1,,1
similarly,adv,1,1,,1
simile,noun,1,1,,1
simmer,noun_verb,1,1,,1
simmering,verb,1,1,,1
simmons,noun,1,1,,1
simon,noun,1,1,,1
simone,noun,1,1,,1
simons,noun,1,1,,1
simpler,adj,1,1,,1
simplest,adj,1,1,,1
simplicity,noun,1,1,,1
simplification,noun,1,1,,1
simplified,verb,1,1,,1
simplify,verb,1,1,,1
simplifying,verb,1,1,,1
simplifys,verb,1,1,,1
simplistic,adj,1,1,,1
simply,adv,1,1,,1
simpson,noun,1,1,,1
simpsons,noun,1,1,,1
sims,noun,1,1,,1
simulate,verb_adj,1,1,,1
simulated,verb_adj,1,1,,1
simulates,verb,1,1,,1
simulating,verb,1,1,,1
simulation,noun,1,1,,1
simulations,noun,1,1,,1
simulator,noun,1,1,,1
simultaneous,adj,1,1,,1
simultaneously,adv,1,1,,1
sin,noun_verb,1,1,,1
sinai,noun,1,1,,1
sinatra,noun,1,1,,1
since,adv,1,1,,1
sincere,adj,1,1,,1
sincerely,adv,1,1,,1
sincerity,noun,1,1,,1
sinclair,noun,1,1,,1
sine,noun,1,1,,1
sinew,undef,1,1,,1
sing,noun_verb,1,1,,1
singapore,noun,1,1,,1
singaporean,noun_adj,1,1,,1
singed,verb,1,1,,1
singer,noun,1,1,,1
singers,noun,1,1,,1
singh,noun,1,1,,1
singing,noun_verb,1,1,,1
single,noun_adj,1,1,,1
singled,verb_adj,1,1,,1
singles,noun_verb,1,1,,1
singleton,noun,1,1,,1
singletons,noun,1,1,,1
singling,verb_adj,1,1,,1
sings,verb,1,1,,1
singular,noun_adj,1,1,,1
sinhalese,noun_adj,1,1,,1
sinister,adj,1,1,,1
sink,noun_verb,1,1,,1
sinkers,noun,1,1,,1
sinking,noun_verb,1,1,,1
sinks,noun_verb,1,1,,1
sinn,undef,1,1,,1
sinner,noun,1,1,,1
sinners,noun,1,1,,1
sins,noun_verb,1,1,,1
sinuous,adj,1,1,,1
siobhan,noun,1,1,,1
sioux,noun,1,1,,1
sip,noun_verb,1,1,,1
siphoned,verb,1,1,,1
siphoning,verb,1,1,,1
sipping,verb,1,1,,1
sir,noun,1,1,,1
sired,verb,1,1,,1
siren,noun,1,1,,1
sirens,noun,1,1,,1
sirius,noun,1,1,,1
sirloin,noun,1,1,,1
sis,noun,1,1,,1
siskel,undef,1,1,,1
sissy,noun_adj,1,1,,1
sister,noun,1,1,,1
sit,verb,1,1,,1
sitcom,noun,1,1,,1
sitcoms,noun_verb,1,1,,1
site,noun_verb,1,1,,1
sited,verb,1,1,,1
sitemap,undef,1,1,,1
sites,noun_verb,1,1,,1
sitescooper,undef,1,1,,1
sits,verb,1,1,,1
sitter,noun,1,1,,1
sitting,noun_verb,1,1,,1
situ,undef,1,1,,1
situated,verb_adj,1,1,,1
situation,noun,1,1,,1
situations,noun,1,1,,1
six,noun,1,1,,1
sixers,noun_verb,1,1,,1
sixpence,noun,1,1,,1
sixteen,noun_adj,1,1,,1
sixteenth,noun_adj,1,1,,1
sixth,noun_adj,1,1,,1
sixty,noun,1,1,,1
sixtys,noun,1,1,,1
sizable,adj,1,1,,1
size,noun_verb,1,1,,1
sized,verb_adj,1,1,,1
sizes,noun_verb,1,1,,1
sizzling,verb,1,1,,1
skate,noun_verb,1,1,,1
skateboard,noun_verb,1,1,,1
skated,verb,1,1,,1
skater,noun,1,1,,1
skaters,noun,1,1,,1
skates,noun_verb,1,1,,1
skating,noun_verb,1,1,,1
skeins,noun,1,1,,1
skeletal,adj,1,1,,1
skeleton,noun,1,1,,1
skeletons,noun,1,1,,1
skelton,noun,1,1,,1
skeptic,noun_adj,1,1,,1
skeptical,adj,1,1,,1
skepticism,noun,1,1,,1
skeptics,noun,1,1,,1
sketch,noun_verb,1,1,,1
sketched,verb,1,1,,1
sketches,noun_verb,1,1,,1
sketching,verb,1,1,,1
sketchy,adj,1,1,,1
skew,verb,1,1,,1
skewed,verb_adj,1,1,,1
skewer,noun_verb,1,1,,1
ski,noun_verb,1,1,,1
skid,noun_verb,1,1,,1
skidded,verb,1,1,,1
skidding,verb,1,1,,1
skids,noun_verb,1,1,,1
skied,verb,1,1,,1
skier,noun,1,1,,1
skiers,noun,1,1,,1
skiing,noun_verb,1,1,,1
skilful,adj,1,1,,1
skilfully,adv,1,1,,1
skill,noun,1,1,,1
skilled,adj,1,1,,1
skillet,noun,1,1,,1
skillful,adj,1,1,,1
skillfully,adv,1,1,,1
skills,noun,1,1,,1
skim,noun_verb,1,1,,1
skin,noun_verb,1,1,,1
skinhead,noun,1,1,,1
skinheads,noun,1,1,,1
skinned,verb_adj,1,1,,1
skinner,noun,1,1,,1
skinny,adj,1,1,,1
skins,noun_verb,1,1,,1
skip,noun_verb,1,1,,1
skipped,verb,1,1,,1
skipper,noun_verb,1,1,,1
skipping,verb,1,1,,1
skips,noun_verb,1,1,,1
skirmish,noun_verb,1,1,,1
skirmishes,noun_verb,1,1,,1
skirt,noun_verb,1,1,,1
skirted,verb,1,1,,1
skirting,noun_verb,1,1,,1
skirts,noun_verb,1,1,,1
skis,noun_verb,1,1,,1
skit,noun,1,1,,1
skittish,adj,1,1,,1
skittles,noun_verb,1,1,,1
skokie,noun,1,1,,1
skopje,noun,1,1,,1
skull,noun,1,1,,1
skulls,noun,1,1,,1
skunk,noun_verb,1,1,,1
sky,noun_verb,1,1,,1
skye,noun,1,1,,1
skylab,noun,1,1,,1
skylight,noun,1,1,,1
skyline,noun,1,1,,1
skyrocket,noun_verb,1,1,,1
skyrocketed,verb,1,1,,1
skyrocketing,verb,1,1,,1
skys,noun_verb,1,1,,1
skyscraper,noun,1,1,,1
skyscrapers,noun,1,1,,1
skyward,adv,1,1,,1
skyway,noun,1,1,,1
slab,noun_verb,1,1,,1
slabs,noun,1,1,,1
slack,noun_adj,1,1,,1
slacker,noun_adj,1,1,,1
slackers,noun,1,1,,1
slackware,noun,1,1,,1
slade,noun,1,1,,1
slain,verb,1,1,,1
slam,noun_verb,1,1,,1
slammed,verb,1,1,,1
slamming,verb,1,1,,1
slams,noun_verb,1,1,,1
slander,noun_verb,1,1,,1
slang,noun_verb,1,1,,1
slant,noun_verb,1,1,,1
slanted,verb,1,1,,1
slap,noun_verb,1,1,,1
slapped,verb,1,1,,1
slapping,verb,1,1,,1
slaps,noun_verb,1,1,,1
slapstick,noun,1,1,,1
slash,noun_verb,1,1,,1
slashed,verb,1,1,,1
slashes,noun_verb,1,1,,1
slashing,verb_adj,1,1,,1
slate,noun,1,1,,1
slated,verb,1,1,,1
slater,noun,1,1,,1
slats,noun,1,1,,1
slaughter,noun_verb,1,1,,1
slaughtered,verb,1,1,,1
slaughterhouse,noun,1,1,,1
slaughterhouses,noun,1,1,,1
slav,noun_adj,1,1,,1
slave,noun_verb,1,1,,1
slavery,noun,1,1,,1
slaves,noun_verb,1,1,,1
slavic,noun_adj,1,1,,1
slaving,verb,1,1,,1
slay,verb,1,1,,1
slayer,noun,1,1,,1
slayers,noun,1,1,,1
slaying,noun_verb,1,1,,1
slayings,noun_verb,1,1,,1
sleaze,noun,1,1,,1
sleazy,adj,1,1,,1
sled,noun_verb,1,1,,1
sledding,verb,1,1,,1
sledge,noun_verb,1,1,,1
sledgehammer,noun_verb,1,1,,1
sledgehammers,noun,1,1,,1
sleds,noun,1,1,,1
sleek,verb_adj,1,1,,1
sleep,noun_verb,1,1,,1
sleeper,noun,1,1,,1
sleepers,noun,1,1,,1
sleeping,verb_adj,1,1,,1
sleepless,adj,1,1,,1
sleeps,noun_verb,1,1,,1
sleepy,adj,1,1,,1
sleet,noun_verb,1,1,,1
sleeve,noun_verb,1,1,,1
sleeveless,adj,1,1,,1
sleeves,noun,1,1,,1
sleigh,noun_verb,1,1,,1
slender,adj,1,1,,1
slept,verb,1,1,,1
sleuth,noun_verb,1,1,,1
sleuths,noun,1,1,,1
slew,noun_verb,1,1,,1
slice,noun_verb,1,1,,1
sliced,verb,1,1,,1
slices,noun_verb,1,1,,1
slicing,verb,1,1,,1
slick,noun_verb_adj,1,1,,1
slicker,noun_adj,1,1,,1
slickers,noun,1,1,,1
slid,verb,1,1,,1
slide,noun_verb,1,1,,1
slider,noun,1,1,,1
slides,noun_verb,1,1,,1
slideshow,undef,1,1,,1
sliding,verb_adj,1,1,,1
slight,verb_adj,1,1,,1
slightest,adj,1,1,,1
slightly,adv,1,1,,1
slim,verb_adj,1,1,,1
slime,noun_verb,1,1,,1
slimmed,verb,1,1,,1
slimmer,noun_adj,1,1,,1
slimy,adj,1,1,,1
sling,noun_verb,1,1,,1
slinky,adj,1,1,,1
slip,noun_verb,1,1,,1
slippage,noun,1,1,,1
slipped,verb,1,1,,1
slipper,noun_verb,1,1,,1
slippers,noun,1,1,,1
slippery,adj,1,1,,1
slipping,verb,1,1,,1
slips,noun_verb,1,1,,1
slipstream,noun_verb,1,1,,1
slipstreams,noun,1,1,,1
slit,noun_verb,1,1,,1
slithering,verb,1,1,,1
sliver,noun_verb,1,1,,1
sloan,noun,1,1,,1
sloane,noun,1,1,,1
slob,noun,1,1,,1
slobodan,undef,1,1,,1
slog,noun_verb,1,1,,1
slogan,noun,1,1,,1
slogans,noun,1,1,,1
slope,noun_verb,1,1,,1
slopes,noun_verb,1,1,,1
sloping,verb,1,1,,1
sloppily,adv,1,1,,1
sloppy,adj,1,1,,1
slops,noun_verb,1,1,,1
slot,noun_verb,1,1,,1
sloth,noun,1,1,,1
slots,noun_verb,1,1,,1
slotted,verb,1,1,,1
slouch,noun_verb,1,1,,1
slough,undef,1,1,,1
slovak,noun_adj,1,1,,1
slovakia,noun,1,1,,1
slovenia,noun,1,1,,1
slovenian,noun_adj,1,1,,1
slovenly,adj,1,1,,1
slow,verb_adj,1,1,,1
slowdown,noun,1,1,,1
slowdowns,noun,1,1,,1
slowed,verb,1,1,,1
slower,adj,1,1,,1
slowest,adj,1,1,,1
slowing,verb,1,1,,1
slowly,adv,1,1,,1
slowness,noun,1,1,,1
slows,verb,1,1,,1
sludge,noun,1,1,,1
slug,noun_verb,1,1,,1
slugabed,undef,1,1,,1
slugger,noun,1,1,,1
sluggish,adj,1,1,,1
sluggishness,noun,1,1,,1
slum,noun_verb,1,1,,1
slumber,noun_verb,1,1,,1
slump,noun_verb,1,1,,1
slumped,verb,1,1,,1
slumping,verb,1,1,,1
slumps,noun_verb,1,1,,1
slums,noun_verb,1,1,,1
slung,verb_adj,1,1,,1
slunk,verb,1,1,,1
slur,noun_verb,1,1,,1
slurred,verb,1,1,,1
slurry,noun,1,1,,1
slurs,noun_verb,1,1,,1
slush,noun_verb,1,1,,1
sly,adj,1,1,,1
smack,noun_verb,1,1,,1
smacked,verb,1,1,,1
smacking,verb,1,1,,1
smacks,noun_verb,1,1,,1
small,adj,1,1,,1
smaller,adj,1,1,,1
smallest,adj,1,1,,1
smarmy,adj,1,1,,1
smart,verb_adj,1,1,,1
smarter,adj,1,1,,1
smartest,adj,1,1,,1
smarting,verb,1,1,,1
smartly,adv,1,1,,1
smarts,verb,1,1,,1
smash,noun_verb,1,1,,1
smashed,verb_adj,1,1,,1
smashing,verb_adj,1,1,,1
smattering,noun,1,1,,1
smear,noun_verb,1,1,,1
smeared,verb,1,1,,1
smearing,verb,1,1,,1
smell,noun_verb,1,1,,1
smelled,verb,1,1,,1
smelling,verb,1,1,,1
smells,noun_verb,1,1,,1
smelly,adj,1,1,,1
smelt,noun_verb,1,1,,1
smile,noun_verb,1,1,,1
smiled,verb,1,1,,1
smiles,noun_verb,1,1,,1
smiley,noun,1,1,,1
smiling,verb,1,1,,1
smirk,noun_verb,1,1,,1
smith,noun,1,1,,1
smithereens,noun,1,1,,1
smithkline,noun,1,1,,1
smiths,noun,1,1,,1
smithsonian,undef,1,1,,1
smitten,verb,1,1,,1
smock,noun_verb,1,1,,1
smog,noun,1,1,,1
smoke,noun_verb,1,1,,1
smoked,verb,1,1,,1
smoker,noun,1,1,,1
smokers,noun,1,1,,1
smokes,noun_verb,1,1,,1
smokescreen,undef,1,1,,1
smoking,noun_verb,1,1,,1
smoky,adj,1,1,,1
smollett,noun,1,1,,1
smooth,verb_adj,1,1,,1
smoother,noun_adj,1,1,,1
smoothies,noun,1,1,,1
smoothing,verb,1,1,,1
smoothly,adv,1,1,,1
smoothness,noun,1,1,,1
smorgasbord,noun,1,1,,1
smother,noun_verb,1,1,,1
smothered,verb,1,1,,1
smouldering,verb,1,1,,1
smudge,noun_verb,1,1,,1
smug,adj,1,1,,1
smuggle,verb,1,1,,1
smuggled,verb,1,1,,1
smuggler,noun,1,1,,1
smugglers,noun,1,1,,1
smuggling,verb,1,1,,1
smut,noun_verb,1,1,,1
snack,noun_verb,1,1,,1
snacks,noun,1,1,,1
snafu,noun,1,1,,1
snag,noun_verb,1,1,,1
snagged,verb,1,1,,1
snail,noun,1,1,,1
snails,noun,1,1,,1
snake,noun_verb,1,1,,1
snaked,verb,1,1,,1
snakes,noun_verb,1,1,,1
snap,noun_verb,1,1,,1
snapped,verb,1,1,,1
snapping,verb,1,1,,1
snapple,undef,1,1,,1
snappy,adj,1,1,,1
snaps,noun_verb,1,1,,1
snapshot,noun,1,1,,1
snapshots,noun,1,1,,1
snare,noun_verb,1,1,,1
snarf,verb,1,1,,1
snarl,noun_verb,1,1,,1
snarled,verb,1,1,,1
snarling,verb,1,1,,1
snatch,noun_verb,1,1,,1
snatched,verb,1,1,,1
snatching,verb,1,1,,1
sneak,noun_verb,1,1,,1
sneaked,verb,1,1,,1
sneakers,noun,1,1,,1
sneaking,verb_adj,1,1,,1
sneaks,noun_verb,1,1,,1
sneaky,adj,1,1,,1
sneer,noun_verb,1,1,,1
sneered,verb,1,1,,1
sneering,verb,1,1,,1
snicker,noun_verb,1,1,,1
snickers,noun_verb,1,1,,1
snide,adj,1,1,,1
sniff,noun_verb,1,1,,1
sniffed,verb,1,1,,1
sniffer,noun,1,1,,1
sniffing,verb,1,1,,1
snip,noun_verb,1,1,,1
sniper,noun,1,1,,1
snipers,noun,1,1,,1
sniping,verb,1,1,,1
snippet,noun,1,1,,1
snippets,noun,1,1,,1
snippy,adj,1,1,,1
snob,noun,1,1,,1
snobbery,noun,1,1,,1
snobbish,adj,1,1,,1
snobs,noun,1,1,,1
snoddy,noun,1,1,,1
snog,noun_verb,1,1,,1
snooker,noun_verb,1,1,,1
snoop,noun_verb,1,1,,1
snooping,verb,1,1,,1
snooty,adj,1,1,,1
snoozed,verb,1,1,,1
snoring,verb,1,1,,1
snort,noun_verb,1,1,,1
snorted,verb,1,1,,1
snorting,verb,1,1,,1
snot,noun,1,1,,1
snotty,noun_adj,1,1,,1
snout,noun,1,1,,1
snow,noun_verb,1,1,,1
snowball,noun_verb,1,1,,1
snowden,noun,1,1,,1
snowdon,noun,1,1,,1
snowed,verb,1,1,,1
snowfall,noun,1,1,,1
snows,noun_verb,1,1,,1
snowstorm,noun,1,1,,1
snowy,adj,1,1,,1
snub,verb,1,1,,1
snubbed,verb,1,1,,1
snubs,noun_verb,1,1,,1
snuck,verb,1,1,,1
snuff,noun_verb,1,1,,1
snuffed,verb,1,1,,1
snug,adj,1,1,,1
snugly,adv,1,1,,1
snyder,noun,1,1,,1
so,adv,1,1,,1
soak,noun_verb,1,1,,1
soaked,verb,1,1,,1
soaking,verb,1,1,,1
soap,noun_verb,1,1,,1
soaps,noun_verb,1,1,,1
soapy,adj,1,1,,1
soar,noun_verb,1,1,,1
soared,verb,1,1,,1
soaring,verb_adj,1,1,,1
soars,verb,1,1,,1
sob,noun_verb,1,1,,1
sobbed,verb,1,1,,1
sobbing,verb,1,1,,1
sober,verb_adj,1,1,,1
sobering,verb,1,1,,1
sobs,noun_verb,1,1,,1
soccer,noun,1,1,,1
sociability,noun,1,1,,1
sociable,noun_adj,1,1,,1
social,noun_adj,1,1,,1
socialism,noun,1,1,,1
socialist,noun_adj,1,1,,1
socialists,noun,1,1,,1
socialite,noun,1,1,,1
socialites,noun,1,1,,1
socialization,noun,1,1,,1
socialize,verb,1,1,,1
socialized,verb,1,1,,1
socially,adv,1,1,,1
societal,adj,1,1,,1
society,noun,1,1,,1
societys,noun,1,1,,1
socio,undef,1,1,,1
sociobiology,noun,1,1,,1
socioeconomic,adj,1,1,,1
sociological,adj,1,1,,1
sociologist,noun,1,1,,1
sociologists,noun,1,1,,1
sociology,noun,1,1,,1
sock,noun_verb,1,1,,1
socket,noun_verb,1,1,,1
sockets,noun,1,1,,1
socks,noun_verb,1,1,,1
sod,noun_verb,1,1,,1
soda,noun,1,1,,1
sodden,verb_adj,1,1,,1
sodium,noun,1,1,,1
sodom,noun,1,1,,1
sodomy,noun,1,1,,1
soever,undef,1,1,,1
sofa,noun,1,1,,1
sofas,noun,1,1,,1
sofia,noun,1,1,,1
soft,noun_adj,1,1,,1
softball,noun,1,1,,1
softbank,undef,1,1,,1
soften,verb,1,1,,1
softened,verb,1,1,,1
softening,verb,1,1,,1
softens,verb,1,1,,1
softer,adj,1,1,,1
softly,adv,1,1,,1
softness,noun,1,1,,1
software,noun,1,1,,1
soggy,adj,1,1,,1
soho,interj,1,1,,1
soil,noun_verb,1,1,,1
soiled,verb,1,1,,1
soils,noun_verb,1,1,,1
sojourn,noun_verb,1,1,,1
sol,noun,1,1,,1
solace,noun,1,1,,1
solar,adj,1,1,,1
solaris,undef,1,1,,1
sold,verb_adj,1,1,,1
solder,noun_verb,1,1,,1
soldering,verb,1,1,,1
soldier,noun_verb,1,1,,1
soldiers,noun_verb,1,1,,1
sole,noun_adj,1,1,,1
solely,adv,1,1,,1
solemn,adj,1,1,,1
solemnly,adv,1,1,,1
solicit,verb,1,1,,1
solicitation,noun,1,1,,1
solicitations,noun,1,1,,1
solicited,verb,1,1,,1
soliciting,verb,1,1,,1
solicitor,noun,1,1,,1
solicitors,noun,1,1,,1
solid,noun_adj,1,1,,1
solidarity,noun,1,1,,1
solidified,verb,1,1,,1
solidity,noun,1,1,,1
solidly,adv,1,1,,1
solids,noun,1,1,,1
solihull,undef,1,1,,1
soliloquy,noun,1,1,,1
solitaire,noun,1,1,,1
solitary,noun_adj,1,1,,1
solitude,noun,1,1,,1
solitudes,noun,1,1,,1
solo,noun_verb_adj,1,1,,1
soloists,noun,1,1,,1
solomon,noun,1,1,,1
solos,noun,1,1,,1
solstice,noun,1,1,,1
solubility,noun,1,1,,1
soluble,adj,1,1,,1
solution,noun,1,1,,1
solutions,noun,1,1,,1
solve,verb,1,1,,1
solved,verb,1,1,,1
solvency,noun,1,1,,1
solvent,noun_adj,1,1,,1
solvents,noun,1,1,,1
solves,verb,1,1,,1
solving,verb,1,1,,1
som,noun,1,1,,1
somali,noun_adj,1,1,,1
somalia,noun_adj,1,1,,1
somalis,noun,1,1,,1
somber,adj,1,1,,1
sombre,adj,1,1,,1
some,quant,1,1,,1
somebody,pro2,1,1,,1
someday,adv,1,1,,1
somehow,adv,1,1,,1
someone,pro2,1,1,,1
someplace,adv,1,1,,1
somerset,noun,1,1,,1
somerville,undef,1,1,,1
something,pro2,1,1,,1
sometime,adv,1,1,,1
sometimes,adv,1,1,,1
somewhat,adv,1,1,,1
somewhere,adv,1,1,,1
son,noun,1,1,,1
sonar,noun,1,1,,1
sonata,noun,1,1,,1
sondheim,noun,1,1,,1
song,noun,1,1,,1
songs,noun,1,1,,1
songwriter,noun,1,1,,1
songwriters,noun,1,1,,1
songwriting,noun,1,1,,1
sonia,noun,1,1,,1
sonic,adj,1,1,,1
sonics,noun,1,1,,1
sonnet,noun_verb,1,1,,1
sonnets,noun,1,1,,1
sonny,noun,1,1,,1
sonoma,noun,1,1,,1
sonor,noun,1,1,,1
sons,noun,1,1,,1
sontag,noun,1,1,,1
sony,undef,1,1,,1
soon,adv,1,1,,1
sooner,adv,1,1,,1
soot,undef,1,1,,1
soothe,verb,1,1,,1
soothing,verb,1,1,,1
sooty,adj,1,1,,1
sop,noun_verb,1,1,,1
sophia,noun,1,1,,1
sophie,noun,1,1,,1
sophisticated,adj,1,1,,1
sophistication,noun,1,1,,1
sophistry,noun,1,1,,1
sophomore,noun,1,1,,1
sophomores,noun,1,1,,1
sopping,verb_adj,1,1,,1
soprano,noun,1,1,,1
sopranos,noun,1,1,,1
sorcerer,noun,1,1,,1
sorceress,noun,1,1,,1
sorcery,noun,1,1,,1
sorcha,noun,1,1,,1
sordid,adj,1,1,,1
sore,noun_adj,1,1,,1
sorely,adv,1,1,,1
